"SP500","EuropeStocks","EMStocks","Treasury","CorpBonds","RealEstate","PrivateEquity","GlobalBond","date"
0.00119743168082387,0.00757032976633054,-0.00227094991776333,0.000179893462570925,-0.000467908012039331,0.00868061291782807,0,-0.00095171798894067,2006-09-27
-0.000374147048346707,0.00200899094421247,0.00802794070149471,0.000181040525619458,0.000280477662632173,-0.00348928918659608,0,0,2006-09-28
-0.000823284632477161,0,-0.00802794070149471,0.000181422806883189,-0.000467753801102866,-0.00129512448007585,0,0,2006-09-29
-0.00374995123060451,0.00400608768898181,-0.00165476860730784,0.000180658207817495,0.00164416095726594,-0.000259530968272692,0,0,2006-10-02
0.0021017076215113,-0.00651793580061844,-0.013652377361689,0.000180658207817495,0.000657053044816891,0.00967710709129932,0,0,2006-10-03
0.0116297785818009,0.00951191810629037,0.0264059475974463,0.000178746070489624,0.00477328135806943,0.011108706858042,0,0.00095171798894067,2006-10-04
0.0019250682758587,0.000498184361866105,0.0131979994953282,0.000180275853470313,-0.00327367558819347,0.00607697469367885,0,0,2006-10-05
-0.0012579375814985,-0.00950724530073233,-0.0025245282963553,0.000183715727553599,-0.00563587398745913,-0.00734717655909467,0,0,2006-10-06
0.00059230234013441,0.00100513078825948,-0.0037481646502413,0,0.000753482432461539,0.00671602830769169,0,0,2006-10-09
0.00133199432275521,0.00350958849502891,0.00899239655102724,0.000185625491256623,-0.00443401607117178,0.00037836698984961,0,0,2006-10-10
-0.00118387942198606,0.000500254133966926,-0.00534524849748319,0.000186770911967929,-0.0022719241702136,-0.00265449016279495,0,0,2006-10-11
0.00862232660991946,0.00896428131175231,0.0240783110323002,0.000187152645995036,0.00236689536908496,0.00944894960560472,0,0,2006-10-12
0.00256487326874044,-0.00397407313049092,0.00590529222662761,0.000187916004775979,-0.00369359950890669,0.00960883113298383,0,0,2006-10-13
0.0015357473928308,0.00248562431217669,0.00274402543130803,0.000187152645995036,0.00246369299804527,0.00421387142128626,0,0,2006-10-16
-0.0031474538548979,-0.00597596277059775,-0.0132006943409708,0.000186770911967929,0.00189155155916154,-0.0049589167916122,0,0,2006-10-17
0.0013186172841122,0.00498240254395199,0.00976929407628147,0.000186389141507129,0.0020761183276452,0.00607147841191269,0,0,2006-10-18
0.00160950808357629,0.00841383352978342,0.00440967404342496,0.000187152645995036,-0.00321087620263061,-0.00247402820191134,0,0,2006-10-19
0.000219328487209403,0.00638656263867965,-0.00470388026758428,0.000187152645995036,0.00037814162781391,-0.00123910206023359,0,0,2006-10-20
0.00459320797535145,-0.00196073579363443,-0.000884777290934835,0.00018867921790556,-0.0022719241702136,0.00470062256660109,0,0,2006-10-23
0.00297795301098347,0.00147093341556825,0.00568647779884035,0.00018867921790556,0.00170430919700593,-0.00284236563148932,0,0,2006-10-24
0.00340303649754414,0.0044001168536778,0.0115664465768699,0.000186770911967929,0.00424814861191791,0.00506136159433135,0.00635433882052672,0,2006-10-25
0.00310338738365346,0.00680575679757167,0.00241315212345095,0.000184861695187852,0.00319723108033099,0.00968099004911238,0.0133705252443317,0.000951088789679755,2006-10-26
-0.00628857028135865,-0.00145436191440806,-0.0168187195894065,0.000182951566695415,0.00318776388874831,-0.00648460418564234,-0.00705630922592482,0.000950185079234833,2006-10-27
-0.00072573870182957,-0.000485370103804339,-0.00343723684900832,0.000182951566695415,0.000935440311864433,0.00952880659336675,0.0066652739555022,0,2006-10-30
-0.000144635485987088,0.00677308303402402,0.0190016704812117,0.000180275853470313,0.00447881292290031,-0.00121682201481788,0.00195186470346354,0.000948732717421574,2006-10-31
-0.00677257201002579,0,-0.0100891375322392,0.000178746070489624,0.0032948189915647,-0.00855727125643968,-0.0177065946799373,0.000948658245180756,2006-11-01
-0.000584783013302115,-0.00193045407926506,0.00311540851756931,0.000179893462570925,-0.00121211982579084,-0.0194644112044884,-0.00357909881796203,-0.000948658245180756,2006-11-02
-0.00175588787515224,0.000482942046321266,0.00310528211398786,0.000184479742454212,-0.00702196521778653,-0.00981225196337432,0.00318256269073913,0,2006-11-03
0.011215610015693,0.0124762310358166,0.0234630876705602,0.000184097753245117,0.00112636960935575,0.0085600510789563,0.0126278700815843,0,2006-11-06
0.00383065163019314,0.00807391274663694,-0.0042686032788013,0.000182187259823881,0.00355998896158116,-0.00944514135311536,0.00313263362643212,0,2006-11-07
0.00216251234118836,-0.00284214463464494,0.0025632743492392,0.000181422806883189,0.00121508008085236,0.002274442371764,0.00584681799492648,0,2006-11-08
-0.0052694954172976,0.00378803481592227,0.00340749824850395,0.000180658207817495,0.00102661025587825,0.00252221845469291,-0.0133023515657973,0.000948658245180756,2006-11-09
0.000434553687459704,0.00283157770274345,0.00141619743808352,0.000179511035112342,0.00270297530983665,0.00427224098811685,0.00589069933733422,0.000947484483279304,2006-11-10
0.00245611836106274,-0.00188699127411018,0.00339105595426759,0.000180275853470313,-0.000651893262562098,0.00175416260090078,0.00429713969495449,0,2006-11-13
0.00747680800538042,0.000943858828355459,0.0154898069313734,0.000178746070489624,0.00158152082665808,0.0103356916918265,0.00892725968400088,0,2006-11-14
0.0028606117408243,0.0051751554366688,0.00185016091780144,0.000180275853470313,-0.00260613795000708,0.00222725541059798,0.00539533331825615,0,2006-11-15
0.00256775752399996,0.00281175628455621,-0.0101246927056975,0.000182187259823881,-0.00139922098745604,0.0049323283862992,0.00306937230106374,0,2006-11-16
0.000284694453657863,-0.00516050537101798,-0.00112108580985826,0.000180275853470313,0.00326215828973275,-0.00123079799214043,-0.000382958397924682,0,2006-11-17
0.000569767801312793,0.00047022400683483,-0.00393343657631995,0.000179893462570925,0.000743200647730369,0.0311592781886958,-0.00268641390313906,0.000946176002346588,2006-11-20
0.000996153200818028,0.00469028136418315,0.0158259563927818,0.000179128571087573,0.00139393300715795,0.016927300821024,0.00306937230106374,0,2006-11-21
0.00198871429398828,0.00792370669328557,0.00699506203111522,0.000178746070489624,0.00111376810632891,0.00281241168324042,0.00344253752423018,0,2006-11-22
0,0,0,0,0,0,0,0,2006-11-23
-0.00405320115159036,0.000464032419354332,-0.000183447590926367,0.000177980959546205,0.00157507192194828,0.00478736947665981,-0.00114577982568909,0,2006-11-24
-0.0138464779427343,-0.0116687551823311,-0.0190779519267354,0.000177598349186738,9.25461699221586e-05,-0.0275154977660215,-0.0189089728288012,0.000950490309080454,2006-11-27
0.00432513034047766,0,0.00578027694644545,0.000176450298473284,0.00184977422793686,0.00275000678498483,0.00233476236044794,0,2006-11-28
0.0103762803644418,0.0135232975402442,0.0160460033885808,0.000176833018657281,-0.000924830684715161,0.0148150780110083,0.0112080804687484,0,2006-11-29
0.000427108920806774,0.00277510000662895,0.00447240157105222,0.000174536148080245,0.00378602977320952,0.0111144458071357,0.00574781400169577,0,2006-11-30
-0.00220865220258215,-0.000924311700363667,-0.00410679488371368,0.000173387218013463,0.00117442919900412,-0.00232956123272432,-0.00613245243689198,0.000949176912443228,2006-12-01
0.00760218631233389,0.00599225218741495,0.0206361576078082,0.000173387218013463,0.00230710175264726,0.0127464660096432,0.0137459423450603,0,2006-12-04
0.00430785638313047,0.00686965914683846,0.0173178383597303,0.000174153208057934,-0.000460216410236747,-0.00728041194578521,0.00717920544983652,0,2006-12-05
-0.000845743311391089,0.00091274232314742,-0.00689131898060413,0.000175301918160118,-0.0024944196701151,-0.00104422699178608,-0.00226171871009573,0,2006-12-06
-0.00438312852260037,0.00681642801805982,-0.00355230522956917,0.000175684748231712,0.000462450496008238,-0.0108560798363553,0.000754830736600098,0,2006-12-07
0.0018406116384968,-0.00362959790982975,-0.00445847785283648,0.000178363533311501,-0.00370461166445857,0.000469068489051594,-0.00150965575551787,-0.000949176912443228,2006-12-08
0.00289531870394555,0.00634327501197873,0.000446906112632206,0.000176833018657281,0.00222401351177304,0.00538225797992942,0.00150965575551787,0.000949176912443228,2006-12-11
-0.000776153518339484,0.00270656761806753,-0.0121322549271183,0.000175684748231712,0.00212758177533523,-0.00456154292734734,0.00113048137707938,0,2006-12-12
0.00105800201771533,0.00494261446633137,0.00541004138395573,0.000179128571087573,-0.00500056437271201,-0.005524441610532,-0.00377352640606921,0.000948276829902506,2006-12-13
0.00877215820913602,0.00357917718351564,0.0169419941853084,0.000179893462570925,-0.000929374469406774,0.00188402625877027,0.00414993300248545,0,2006-12-14
9.10674288787661e-05,-0.00223548406102436,0.00441124346287447,0.000179893462570925,-0.000185988073317489,-0.0058997190451362,-0.00703116655598146,-0.000948276829902506,2006-12-15
-0.00274386003007709,0,-0.00697820888809231,0.000179893462570925,9.29430305340873e-05,-0.00296302421095218,-0.00418176449526575,0.000665585126854884,2006-12-18
0.00190067269279481,0.00399403799570397,-0.00631384728926454,0.000179893462570925,-0.000185942134872441,-0.00774483369160928,0.00190274434549886,0,2006-12-19
-0.000562821243494938,0,0.0110041146389057,0.000179893462570925,0.000743545382805522,0.00827924939377711,0.00757588222550121,0,2006-12-20
-0.00366505850563659,0,-0.00179111981340041,0.000177980959546205,0.00259714179360948,-0.00966180167007957,-0.00415979183691162,0,2006-12-21
-0.00616213092417262,-0.0100150876610887,0.00357913967820211,0.000181040525619458,-0.00315474504154256,-0.00779715163483452,-0.00265633613832517,0.000950243859576538,2006-12-22
0,0,0,0,0,0,0,0,2006-12-25
0.00587967295692327,0,0.0092473403275557,0.000180275853470313,0.00111429569045463,0.00997916614665373,0.007570807177951,0,2006-12-26
0.00654705907307918,0.0105133386849636,0.0141484713275877,0.000182187259823881,-0.00320116650678681,0.00868095734166907,0.0075130240543313,0,2006-12-27
-0.00210698943043131,0.00198998472562062,-0.0019216926258312,0.000183715727553599,-0.0020593589049458,0.00299694009138252,-0.00112326360949622,0,2006-12-28
-0.00415761167539852,0.00446309700565672,-0.00183760866974225,0.000184097753245117,-0.00046881368927032,-0.00239714767708898,-0.0056361426210958,0,2006-12-29
0,0,0,0,0,0,0,0,2007-01-01
0,0,0,0.000182951566695415,0,0,0,0,2007-01-02
-0.00176698915982687,0.00837666042733343,0.00846020225751909,0.000182569431514804,-0.00215850932230133,0.00621964556301835,0.00937570218261108,0.000949068573143919,2007-01-03
0.00211978009627334,-0.00788201372264563,-0.0139052477659085,0.000180658207817495,0.00748741938888209,-0.000238378302362285,-0.00112032701581732,0,2007-01-04
-0.00800814926210691,-0.011440017455544,-0.029674357017289,0.000181805051615669,-0.00065344804323697,-0.0156252741844458,-0.016579800168484,0,2007-01-05
0.00461464034920045,-0.000500339387621285,0.00723122040919977,0.000182187259823881,-0.000278869785056202,-0.000242516306388829,0.00227745636597643,0,2007-01-08
-0.000850894465984631,0.00299859821756154,-0.022589543391085,0.000182187259823881,0.000185884942783154,0.0116847916559752,0.00340607741036658,0,2007-01-09
0.0033266167028998,-0.0125534722952416,-0.00230591726989093,0.000183333665372689,-0.00130728708542627,0.0158028082119235,-0.00264829640168429,0,2007-01-10
0.00437067293333371,0.0140492514610053,0.0125707887784929,0.000185243611453001,-0.00308764459625532,0.0113694792494434,0.00453556980329228,0.00094830515662192,2007-01-11
0.00756900247990355,0.00546584590281496,0.0201296980795669,0.000186389141507129,-0.00103104566160894,0.00349027594076157,0.00488970172634362,0,2007-01-12
0,0,0,0,0,0,0,0,2007-01-15
-0.00195682446432865,0.00099059535119439,0.00356840799764235,0.000185625491256623,0.00112486873196094,0.0114328785226268,-0.00488970172634362,0,2007-01-16
0.000419214487562769,0.000989538205830698,-0.0041939240743365,0.000187152645995036,-0.00140687201909895,0.00298061952269979,-0.00302172830943448,0.000947543057286504,2007-01-17
-0.00336154956019019,0,-0.0106079924898861,0.000185625491256623,0.00290502205366394,-0.00343995404547925,-0.00416892189947671,-0.000947543057286504,2007-01-18
0.00196230340556891,0.010821540240149,0.0178251311690105,0.000186770911967929,-0.000562036990809034,0.00880606684756069,0.00492556016827983,0.000947543057286504,2007-01-19
-0.00308546023127576,-0.00343044132474546,-0.00115506885144656,0.000186007334605679,0.000655837639135903,-0.00307889948056905,-0.0091121008537951,0.000946373664452382,2007-01-22
0.00294550053110321,0.00489712241224671,0.0224983973789428,0.000187916004775979,-0.0027168194148528,0.00285158871957814,0.00266637012177817,0,2007-01-23
0.00802062210822374,0.005359400325053,0.00865297946488308,0.000187916004775979,0.000468891454404208,0.0135750108747765,0.0143507923078703,0,2007-01-24
-0.0118096926749418,-0.00584808035477602,-0.0312402182434877,0.000190205207432889,-0.00319347867445252,0.00593767064580186,-0.0105544425748478,0,2007-01-25
-0.000914179283264538,-0.00932966467113561,0.00611465400236355,0.000190586613869412,-0.000659720256503959,0.00301096496022213,0.000378901236333551,0,2007-01-26
-0.000562557005268083,0.00688298045623537,-0.0133409793833232,0.00019134931765664,-0.000470175533067163,0.00289044471376476,0.00641863249634644,0,2007-01-29
0.00519567887101502,0.00342372972106331,0.0153709168490699,0.000190586613869412,0.00141172820250635,0.00343693869059525,0.001129071118116,0,2007-01-30
0.0067006221735264,0.00487103484861295,0.00772900220312733,0.00018867921790556,0.00422353572987966,0.0113329759565146,0.00375235115150119,0.000945342814324901,2007-01-31
0.00596474299428351,0.0101523935781658,0.0121736830415364,0.000189060769868457,-0.000404829131858797,-0.000547503420397888,0.0111727406009479,0,2007-02-01
0.00138208150556896,-0.000962320025722274,-0.00302952222025965,0.00018867921790556,0.000940762521057792,0.00709067040674149,0.00738051468280743,0,2007-02-02
0.000276427195505136,-0.00337599449552162,0.000953261102923708,0.000187916004775979,0.00131496477938153,-0.000652366049709308,-0.00257688820717616,0.000944857821055134,2007-02-05
0.000275947990367342,0.00481901544233798,0.00982498894791783,0.000186389141507129,0.00262540113791498,0.0136113563105766,0.00110505642692837,0,2007-02-06
0.00220632956303657,0.00766291893081217,-0.00386662823295181,0.000185243611453001,0.00140299302993618,0.0145927399165204,0.00514148296126615,0,2007-02-07
-0.00130927958545168,-0.00622152977081791,-0.00535237220570206,0.000184861695187852,0.00112249779674567,-0.00764261788157672,0.001829230732453,0,2007-02-08
-0.00747520292118864,0.000959698659864561,-0.0120167678575087,0.000187152645995036,-0.00421205828942295,-0.0142730235234456,-0.0143617356928218,0,2007-02-09
-0.00341011281919279,-0.0110924980600706,-0.00685650011972561,0.000187534343595402,0.00018710099592667,-0.0168950312108191,-0.00297217758701107,0.000944101724382307,2007-02-12
0.00839971029288034,0.00628491769190287,0.0157523668837731,0.000188297629543715,-0.000657159585756517,0.0176511935332111,0.0103631995861138,0,2007-02-13
0.00654552818264342,0.018147468723726,0.0213049521781561,0.000185243611453001,0.0057075828844928,-0.00617506075435514,0.0131675615674718,0,2007-02-14
0.00130417394679228,0.00425050970264351,0.000594484343602986,0.000183715727553599,0.00186524155573142,0.00822531989552999,-0.000726929845053625,0,2007-02-15
-0.000480546776227442,-0.000943103466082285,0.00229148328259221,0.000183333665372689,0.00102363748623713,-0.00345504716181999,0.00471601977626523,0.00094280417014514,2007-02-16
0,0,0,0,0,0,0,0,2007-02-19
0.00212512114993402,-0.000471775504602423,0.00262377440303085,0.000182951566695415,0.0015806378890808,0.00840068428440865,0.00936638344610996,0,2007-02-20
-0.000411156642120325,-0.00473033176034887,0.00295382923432275,0.000183333665372689,-0.000651464243385469,-0.00526909722555136,-0.000358733109071974,0,2007-02-21
-0.000753635247012774,0.0028408539484448,-0.00253166509077163,0.000184861695187852,-0.00139470465484504,-0.00508006512503822,0.00286509985089145,0,2007-02-22
-0.00391516359388699,0.0023612533165065,-0.00720774532797819,0.000182951566695415,0.003252187460137,-0.014297927446385,-0.00107318758553543,0,2007-02-23
-0.000895115230931331,0.00235583715663923,-0.000425609157284956,0.000181040525619458,0.0040742112537453,-0.00650652914543937,-0.00610536555759911,0.000941916127626508,2007-02-26
-0.039840867802674,-0.034469714268583,-0.0848079372701869,0.000176067541667097,0.00387266101742956,-0.032956348411787,-0.0381837329553258,0,2007-02-27
0.010198586873484,-0.00782412253659404,0.0247153534904796,0.000178363533311501,-0.00184211323163819,0.00774617824587587,0.00931251194839522,0.000941436057509071,2007-02-28
-0.00298485565610207,-0.0128459483622474,-0.0144804034618442,0.000178363533311501,0.000194846619410605,-0.00626052789700626,-0.0029704267028694,0,2007-03-01
-0.0131815582389416,-0.00548507883539529,-0.00930865945598303,0.000176833018657281,0.00277308682562261,-0.0208833580923558,-0.0138551092998571,0,2007-03-02
-0.00956437570713398,-0.0207129685149883,-0.0259826521576549,0.000176450298473284,-0.00147865632831579,-0.0360868925737217,-0.0286886197195892,0.000940144670119825,2007-03-05
0.0169648653409773,0.0237085728358362,0.042967325671321,0.000177215702226097,-0.00379742588710474,0.0338694876517787,0.0192167633035618,0,2007-03-06
-0.00100262503936932,0.00695478575556052,-0.00611797679618631,0.000176067541667097,0.000927659240507417,-0.0143581299728819,-0.0061088922285073,0,2007-03-07
0.0084194063389349,0.0123003124951806,0.0255008931030618,0.000176450298473284,0.00129693665370656,0.0158762177654008,0.0064896067316238,0,2007-03-08
0.000284281769252992,0.00146581251474043,0.00178440703640126,0.000179511035112342,-0.00259639979550474,0.0121754084398837,0.00682605187227958,0,2007-03-09
0.00149053620685358,0.000976319183160435,0.00488979834599634,0.000178363533311501,0.00213339564284443,0.00505888659964615,0.0049009265489155,0,2007-03-12
-0.0196256649990065,-0.0112830293604591,-0.0295222519913754,0.000176067541667097,0.000555688152556577,-0.0267296999395277,-0.0289987029275376,0.000939396807593251,2007-03-13
0.00742282524216087,-0.0189249015095214,0.00818783987017335,0.000177215702226097,-0.000926946531782491,0.00470023817817822,0.0107821177747187,0,2007-03-14
0.00136341531856488,0.0129871945189137,0.0081213432436833,0.000177598349186738,0.000185763171516307,0.00747432264532621,0.0140710669599042,0,2007-03-15
-0.00280410381047691,0.00741652643816249,-0.00857469584025816,0.000177980959546205,-0.00389947757005693,-0.00560045873887516,-0.00219887587958834,0,2007-03-16
0.0119830297671406,0.0146702766849436,0.0216992480500999,0.000179128571087573,-0.00186185403078021,0.0100126083787724,0.00113778576653134,0,2007-03-19
0.00547713675225214,0.00387592147386062,0.00654246629884048,0.000178363533311501,0.00269862587444347,0.00323907910910215,0.0109333957888227,0.000938785274405607,2007-03-20
0.0163239272269502,0.0110605662346206,0.0295208623416978,0.000177215702226097,0.00297065358352988,0.0139885981290564,0.0145175503912061,0,2007-03-21
-0.000768398945691473,0.0142451178828358,-0.0042870654938989,0.000179893462570925,-0.00278446454556658,-0.00079675234078147,0.00662959233749216,0,2007-03-22
0.00146548710672967,-0.00141547353659188,0.00462923415499716,0.000180658207817495,-0.00260539242015945,-0.000264237268903678,0.00549156032035736,0,2007-03-23
-0.00132597211758778,-0.00331024066665231,-0.00059881476886714,0.000179893462570925,0.0018613968373824,-0.0156300429706162,0.00437133790599198,0,2007-03-26
-0.00237714600095451,-0.000947872848372722,-0.00446022394008105,0.000180658207817495,-0.000184827491625406,-0.00831916188911697,-0.00656439216870464,0,2007-03-27
-0.00730618457738252,-0.00857153083121887,-0.0180421327289468,0.000180658207817495,-0.000652239432095136,-0.0117166575960868,-0.0110376776601937,0,2007-03-28
0.00105696807392786,0.0114123847796637,0.0196742048090077,0.000181422806883189,-0.00121034719276558,0.00534276143224632,0.00221696680409478,0,2007-03-29
0.00021130328723018,0.00283273310317211,-0.000171509362525413,0.000181805051615669,-0.000373031095049825,0.00931073172578012,-0.00629456488718905,0.000937365079434205,2007-03-30
0.00112607624713235,0.00235480107371755,0.00684323593083169,0.000181805051615669,0.00058000700092542,0.0117799570993635,0.00185522231251634,0,2007-04-02
0.0107050888389271,0.0116905291211737,0.0162357365306223,0.000182569431514804,-0.000561542422982342,0.00865787571550491,0.0139916589681492,0,2007-04-03
0.00111324344562824,0,0.00627115050008609,0.000182187259823881,0.00084249273989645,-0.00657340455693012,-0.00439768352664816,0,2007-04-04
0.0027072379022961,0.00741084350363863,0.000916695603829787,0.000182951566695415,-0.00206017765345212,0.000809059379278221,0.0058591322519832,0,2007-04-05
0,0,0,0.000186007334605679,0,0,0,0,2007-04-06
0.0013854663915156,-0.0046254542649371,0.0057297719928453,0.000185625491256623,-0.00328726967720705,-0.000693657127197156,-0.002925036409406,0.000936891647842053,2007-04-09
0.00117631775841875,0.0124395860940836,0.00470842085293377,0.000184861695187852,0.00206742512968994,0.00254206770713772,0.00109797096226139,0,2007-04-10
-0.00408816102336207,-0.00229176624166838,-0.00927294906662013,0.000185243611453001,-0.00188014001702186,-0.0134762500216388,-0.00734230764864918,0,2007-04-11
0.00443385685031394,0.000458716601704712,0.016581128228895,0.000185243611453001,0.00150493495999626,-0.00527660444221612,0.00587826390634794,0,2007-04-12
0.00455210187308275,0.00685738710249639,0.00489689670565019,0.000186007334605679,-0.00169222007266434,0.0108757072361421,0.0065717385907651,0,2007-04-13
0.00945121767905377,0.0126753107746307,0.0118160063646151,0.000185243611453001,0.000845634907821413,-0.000233100365292227,0.0162423811729884,0,2007-04-16
0.00265525027438329,0.00089935583434908,-0.00540514262855574,0.000183333665372689,0.00543644625554052,0.0142078582292644,0.00428723704379141,0,2007-04-17
0.00122285902914498,-0.00270014759047887,-0.0074700570436943,0.000182187259823881,0.000281453012796362,-0.00356235337895949,0.00675114169772462,0,2007-04-18
-0.000271617249453016,-0.00135312827204759,-0.00810084400722566,0.000182951566695415,0.000654338521083986,-0.0086698316194842,0.000354120475238862,0.000935745356391404,2007-04-19
0.00939662458945811,0.0125563632455314,0.011842723593575,0.000182951566695415,-0.000280425237841442,0.0108548634124652,0.000707557710684981,0,2007-04-20
-0.00377518362417817,-0.00267753239088142,-0.00398647540559738,0.000182187259823881,0.00289104481055702,0.00846302326551829,-0.00460894829229774,0,2007-04-23
0.000405385306458506,-0.00762486637189541,-0.000162941304985509,0.000181040525619458,0.00251265981208881,-0.00685669255724752,-0.0053448822333122,0,2007-04-24
0.00913986727309357,0.0103023987627768,0.0123166750413626,0.000182187259823881,-0.00139443200899247,0.00137511244727362,0.0088921523396861,0,2007-04-25
0.00113634172842847,-0.00357131445640135,-0.00266133008666491,0.000183333665372689,-0.00214251781237973,0.00137278547959951,0.00353465482135906,0,2007-04-26
-0.000801975788582432,-0.0022387572260838,-0.0050189901303952,0.000184097753245117,-0.000280339441352417,-0.00332094005194827,-0.00637137100483942,0.000935408746157496,2007-04-27
-0.00832739415069828,0.0022387572260838,-0.0195036740649588,0.000181040525619458,0.00483833720546034,-0.0193463621776044,-0.0125068125770991,0,2007-04-30
0.00255952913191315,-0.00493177292660363,0.00396427787078668,0.000181422806883189,-0.000559154098333181,-0.00527759362499447,0.00107792884229507,0,2007-05-01
0.00583476625910251,0.00805738727016436,0.0196696897395761,0.000181805051615669,-0.000279577817882348,0.00819725788716674,0.00858363369015169,0,2007-05-02
0.00540198201147213,-0.00133857090827805,0.00837053950891198,0.000182951566695415,-0.00140117860524036,0.00395773501245422,0.0032001450453718,0.000933862464373547,2007-05-03
0.00378426716391456,0.00800378557638171,-0.000320606773119181,0.000181805051615669,0.00242688278053915,-0.00500777632093552,0.00742706132300874,0,2007-05-04
0.000198645189794178,0.00441887742224534,0.00647334189161608,0.000181422806883189,0.0012105929942372,0.000933619020688781,0,0,2007-05-07
-0.00132633550621453,-0.0146572795422655,-0.0130691210783693,0.000181040525619458,-0.00055848154141902,-0.00655361416422728,0.0010565200942465,0,2007-05-08
0.00271611554166817,0.00178812029338671,0.016011706587137,0.000182569431514804,-0.00158548945043169,0.0115572322485806,0.00456539877427398,0,2007-05-09
-0.0105072523722551,-0.0107768588709933,-0.0247657780740145,0.000181805051615669,0.00046675131616869,-0.0100318899769718,-0.0155371306968344,0,2007-05-10
0.00852110150910423,0.004055101663889,0.0250832592936154,0.000182569431514804,-0.00102595000480576,0.0110758733445731,0.0102675857234567,0.000933125475530705,2007-05-11
-0.00219005275088247,0.0026941550139985,-0.0099741150808148,0.000183333665372689,-0.00102771938390589,-0.0104899680096895,-0.00388203749570115,0,2007-05-14
0.000265998103627929,0.00759441743602229,0.00120231042221519,0.000184097753245117,-0.00224585067815575,-0.0135655838972482,-0.00959352337662356,0,2007-05-15
0.00681726852369557,-0.00133604797154607,0.0143936169518146,0.000184097753245117,0.00233926396777306,-0.00930683424601098,0.00746940641089289,0,2007-05-16
-0.00198096881341225,-0.00357131445640135,-0.00363877498941667,0.000186007334605679,-0.0029951535467605,-0.0181449450634865,0.00212411696573067,0,2007-05-17
0.00868627599117389,0.0106760442530658,0.00513738747501558,0.000187916004775979,-0.00281603932635832,-0.00870468472365804,-0.00460754514470096,0,2007-05-18
-0.000524258041480152,-0.00177142138533881,0.00181205046556032,0.000187152645995036,0.0013158106001443,0.00687200691990109,0.00212885414915354,0.000932523907037908,2007-05-21
-0.000786834955213145,0,0.000157051054306301,0.00018867921790556,-0.0031963938994588,0.010341662036546,0.00636072849124858,0,2007-05-22
0.000131125663924259,0.00486389529425058,-0.00157505524066082,0.000189823764625181,-0.000942639561862357,-0.0078987694325181,-0.00494349356015178,0,2007-05-23
-0.0090937754792213,-0.00752709755837788,-0.0243281006521197,0.000189823764625181,0.00122441031079834,-0.0153668823557394,-0.00781813911842955,0,2007-05-24
0.00416170040693231,0.00443462364946612,0.0152248802428239,0.000189823764625181,-0.000658738772650658,0.00629816129942373,0.00993946551744651,0,2007-05-25
0,0,0,0,0,0,0,0,2007-05-28
0.00361936521434725,0.00441511299918673,-0.00342579614638661,0.000190586613869412,-0.00198074116559965,0.0300737611411166,0.0115894288947906,0,2007-05-29
0.00811156483268061,-0.00220518844248341,0.0101621950836992,0.000190586613869412,0.000754926811985079,0.0252431545510041,0.00730577380643949,0,2007-05-30
-0.00104259131249851,0.00747743509292764,0.00283974309007329,0.00019134931765664,-0.000848875008094829,-0.00268251866713287,0.004841080890849,0,2007-05-31
0.00494456359832096,0.00480881538201006,0.0246618631973043,0.000193255441114203,-0.00383926913716603,-0.000467105372334409,0.00790205996454052,0,2007-06-01
0.00012978013887821,0.000436119035297722,-0.0044667088229664,0.000192493100726913,0.00161690787447988,0.00628978512429468,0.00375761108618011,0,2007-06-04
-0.00396618573090102,-0.000872224996235182,-0.00348006133385992,0.00019439867934425,-0.00323711387906744,-0.0174529955914613,-0.008216230031314,0,2007-06-05
-0.0108081320758675,-0.0180501027718183,-0.0254962563501246,0.00019401763623846,0.000858162052070455,-0.00628204791052545,-0.0103662512291347,0,2007-06-06
-0.0182102760101222,-0.0215546196757144,-0.0155354171732012,0.000199348939388686,-0.0107291651520622,-0.0314037950637331,-0.0203520347124648,0,2007-06-07
0.0129278189052151,0.00226703874746592,0.0175196941960793,0.000199729474992836,0.00048083056842696,0.0163077708264465,0.00706487469035233,-0.000279920872518602,2007-06-08
0.00171985885383119,0.00542023938696046,0.00852814968388538,0.000200490437612842,-0.00308481608125,-0.0148360802333234,0.00210962109465385,0,2007-06-11
-0.0109656940522473,-0.00859554876130497,-0.0175295358836864,0.000205053175750166,-0.00542222505818657,-0.0212984376895813,-0.02201761779415,0,2007-06-12
0.0148577258484019,0.0040807721389724,0.0198074675235067,0.000202772457262073,0.00436021606714121,0.0212984376895813,0.0114244152822409,0,2007-06-13
0.00636544731573796,0.0116961076116695,0.0155676341896225,0.000203912979058518,-0.000290829516583102,-0.0103449876574895,0.00389739772245035,0,2007-06-14
0.00567413502464387,0.0150911572522525,0.0225297851978308,0.000201251255494357,0.0039568240204515,0.0149898969104023,0.00561455859531756,0.000932452156983121,2007-06-15
-0.00117645826972357,0.00176064251098973,0.000905440037150207,0.00020087086464247,-9.61906715311045e-05,-0.0149898969104023,0.00353709996150897,0.000931449540766405,2007-06-18
0.00248209495916729,-0.00264209332933252,0.00113146214779558,0.000198587759557655,0.00643304707227532,0.00098979381056763,0.00703749095483897,0,2007-06-19
-0.0139946456490048,-0.00574855022070153,-0.00855285361590452,0.000200490437612842,-0.00479707085459324,-0.0179689010884219,-0.00809704131073641,0,2007-06-20
